Molecule ChEMBL ID,Smiles,IC50_nM,pIC50
CHEMBL3310147,O=C(Cc1ccccc1)Nc1onc(-c2c(F)cccc2F)c1-c1ccncn1,294.0,6.53
CHEMBL5843437,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(CC(N)=O)c4OC)c4ccccc34)ccn2)cc(S(=O)(=O)N(C)C)c1,295.0,6.53
CHEMBL372082,COc1ccc(COC[C@@H]2CCc3nc(-c4ccc(F)cc4)c(-c4ccnc(N)n4)n32)cc1,295.0,6.53
CHEMBL5902382,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ncc(CCc2ccnc(NC(=O)C3CCC3)c2)s1,294.0,6.53
CHEMBL3394094,COC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C,297.0,6.53
CHEMBL6064331,CC(C)(C)c1cc(NC(=O)Nc2ncc(CCc3ccnc(NC(=O)C4CC4)c3)s2)n(-c2ccc(Cl)cc2)n1,294.0,6.53
CHEMBL1209407,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CN3CCCC3=O)c2)n1,296.0,6.53
CHEMBL5969297,CC(C)(C)c1cc(NC(=O)Nc2ncc(CCc3ccnc(NC(=O)C4CC4)c3)s2)n(CC2CC2)n1,299.0,6.52
CHEMBL375978,Nc1ccccc1Nc1ccc2c(c1)OCc1ccccc1C2=O,300.0,6.52
CHEMBL159198,Clc1ccc(-c2cc(-c3ccc(Br)cc3)c(-c3ccncc3)[nH]2)cc1,300.0,6.52
CHEMBL585533,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)noc2C(C)C)ccn1,300.0,6.52
CHEMBL1253981,CN(c1ccc(F)cc1)c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,299.0,6.52
CHEMBL269450,Fc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,300.0,6.52
CHEMBL6004452,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc([S+](C)[O-])c4OC)c4ccccc34)ccn2)cc(OC)c1,302.0,6.52
CHEMBL14318,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2CCCN2CCOCC2)n1,300.0,6.52
CHEMBL2182100,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(F)c1,300.0,6.52
CHEMBL4847239,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)[C@@H](C)CC)[C@@H](C)CC,300.0,6.52
CHEMBL4847175,[2H]C([2H])([2H])N1CC[C@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)c(F)cc43)cs2)C1,300.0,6.52
CHEMBL4642101,CCN(CC)c1cc(-c2ccncc2)c(-c2ccccc2)nn1,300.0,6.52
CHEMBL565609,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(NC(=O)CCNC(=O)OC(C)(C)C)cc3)nc21,299.0,6.52
CHEMBL5901607,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(OCCN5CCOCC5)cc(C(F)(F)F)c4)n3)c3ccccc23)n(-c2cccc(CP(C)(C)=O)c2)n1,303.0,6.52
CHEMBL221071,Cc1cc(Cl)ccc1-n1nc(Sc2ccc(F)cc2F)ccc1=O,310.0,6.51
CHEMBL474178,Nc1ccccc1Nc1ccc2c(c1)CCc1ncccc1C2=O,310.0,6.51
CHEMBL297885,CCOCn1nnc(-c2ccncc2)c1-c1ccc(F)cc1,310.0,6.51
CHEMBL1091288,C[C@@H](CO)Nc1nccc(N(CCCCN)C(=O)c2ccc3c(c2)CCO3)n1,310.0,6.51
CHEMBL3218363,CCc1nc(-c2cccc(CO)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,310.0,6.51
CHEMBL5764556,COCCC(=O)Nc1cc(CCc2cnc(NC(=O)Nc3cc(C(C)(C)C)nn3CC3CC3)s2)ccn1,312.0,6.51
CHEMBL41266,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccc(N)cc2)cc1,310.0,6.51
CHEMBL570427,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Nc3ccnc4ccc(N)cc34)c2)cc1,310.0,6.51
CHEMBL5864443,CC(=O)Nc1cc(CCc2ccc(NC(=O)Nc3cc(C(C)(C)C)no3)c(F)c2)ccn1,307.0,6.51
CHEMBL5988695,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc(O)c(F)c4)n3)c3ccccc23)cc1,311.0,6.51
CHEMBL185086,CCOCCOc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1,310.0,6.51
CHEMBL4559825,COc1ccc(-c2nn(-c3cccc(NC(=O)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)cc2-c2ccncc2)cc1Cl,307.0,6.51
CHEMBL1209755,CC(C)(C)c1cccc(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)c1,310.0,6.51
CHEMBL206187,Nc1c(C(=O)c2cccc(-c3ccncc3)c2)cnn1-c1ccc(F)cc1F,310.0,6.51
CHEMBL3958914,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5scnc5c4)n3)c3ccccc23)cc1,308.0,6.51
CHEMBL5396715,N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,310.0,6.51
CHEMBL14170,CN(C)C(=O)c1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1,309.03,6.51
CHEMBL5872520,Cc1ccc(-n2nc(C3(C)CSC3)cc2NC(=O)Nc2ncc(CCc3ccncc3)s2)cc1,313.0,6.5
CHEMBL481698,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3cc4ccccc4s3)c2)[nH]1,314.0,6.5
CHEMBL4859309,C[C@H](O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,320.0,6.5
CHEMBL362562,Oc1[nH]nc(-c2ccncc2)c1-c1ccc(F)cc1,320.0,6.5
CHEMBL4864463,CCNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,320.0,6.5
CHEMBL1091287,COC[C@H](C)Nc1nccc(N(CC2CCNCC2)C(=O)c2ccc3c(c2)CCO3)n1,316.0,6.5
CHEMBL1092350,CCN(C(=O)c1ccc(Cl)cc1)c1ccnc(N[C@@H](C)c2ccccc2)n1,313.0,6.5
CHEMBL4537919,Cc1ccc(C(=O)N[C@@H](C)C(N)=O)cc1NC(=O)c1ccc(-c2ccccc2Cl)s1,316.0,6.5
CHEMBL4513917,CC(C)CC[C@H](NC(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1)C(N)=O,320.0,6.5
CHEMBL1992306,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccn1,320.0,6.5
CHEMBL1232887,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cn1,316.2,6.5
CHEMBL1271610,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1[C@H]1CC[C@H](O)CC1,320.0,6.5
CHEMBL497615,Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Nc3ncnc4ccc(N)cc34)c2)c1,320.0,6.5
CHEMBL260837,O=C(Nc1ccc(F)cc1)n1oc(=O)c(-c2ccc(F)cc2)c1-c1ccncc1,320.0,6.5
CHEMBL160627,Cc1cc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1,320.0,6.5
CHEMBL1784168,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CCCO2)cc1,316.23,6.5
CHEMBL270617,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc1,320.0,6.5
CHEMBL5866057,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)cc1,314.0,6.5
CHEMBL14228,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(OCc4ccccc4)cc3)n2)cc1,317.0,6.5
CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,318.0,6.5
CHEMBL328274,COC(=O)c1cc(-c2cccc(C)c2)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2,320.0,6.5
CHEMBL1784170,COCCNC(=O)c1ccc(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc1,316.23,6.5
CHEMBL1785005,O=C(Oc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1)c1ccccc1,317.0,6.5
CHEMBL215847,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)cc1,320.0,6.5
CHEMBL1091253,CCN(C(=O)c1ccc2ccccc2c1)c1ccnc(N[C@@H](C)c2ccccc2)c1,313.0,6.5
CHEMBL1170375,COc1ccccc1CNC(=O)c1cc(C(=O)c2ccccc2C)c[nH]1,316.23,6.5
CHEMBL1258065,CCCNc1ncc(-c2ccnc(-c3ccccn3)n2)s1,314.0,6.5
CHEMBL4802050,N#CN1CC[C@H](C(=O)Nc2nc3c(s2)CN(C(=O)CN=[N+]=[N-])CC3)C1,320.0,6.5
CHEMBL5892962,C#Cc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(NS(C)(=O)=O)cc(C(C)(C)C)c4)c4ccccc34)ccn2)cc(C(=O)NCCN2CCOCC2)c1,326.0,6.49
CHEMBL4742980,O=S(=O)(NCCCNc1cc(-c2[nH]c(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)c1cccc(F)c1,321.0,6.49
CHEMBL6053465,COc1c(C[S+](C)[O-])cc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccnc(Nc3ccccc3)c2)c2ccccc12,323.0,6.49
CHEMBL62859,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cc(Br)cc(Br)c1,325.0,6.49
CHEMBL4869300,CC(C)N1CC[C@@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)cs2)C1,325.0,6.49
CHEMBL1802640,CNC(=O)c1ccc(CO)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,325.0,6.49
CHEMBL594387,COC(=O)c1ccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)cc1.Cl,322.0,6.49
CHEMBL1173375,C[C@@H](Nc1cc(-c2[nH]c(=O)[nH]c2-c2ccc(F)cc2)ccn1)c1ccccc1,324.0,6.49
CHEMBL1272215,COC(=O)CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,330.0,6.48
CHEMBL5981278,COCCOCCOCCOc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(-c5cnn[nH]5)c4OC)c4ccccc34)n2)cc(OC)c1,332.0,6.48
CHEMBL3899975,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)n(-c2ccc(O)cc2)n1,332.0,6.48
CHEMBL4798879,Cc1ccc(NCc2nc(-c3ccc4[nH]ncc4c3)c(-c3cccc(C)n3)[nH]2)cc1,329.0,6.48
CHEMBL4755378,O=S(=O)(NCCCNc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(F)c(O)c2)n1)c1ccc(Br)cc1,330.0,6.48
CHEMBL326089,Cc1ccccc1Sc1ccc2c(-c3c(Cl)cccc3Cl)c(=O)ncn2n1,330.0,6.48
CHEMBL567268,CC(C)Nc1cc(-c2nc3ncccc3nc2-c2ccc(F)cc2)ccn1,333.0,6.48
CHEMBL566834,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(COCC(O)CO)c3)nc21,330.0,6.48
CHEMBL1909050,Cc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,329.0,6.48
CHEMBL474177,O=c1c2ccc(Nc3ccc(F)cc3F)cc2ccc2ncccc12,330.0,6.48
CHEMBL1254167,Cn1c(=O)c(Nc2ccc(F)cn2)cc2cnnc(-c3ccc(F)cc3F)c21,328.0,6.48
CHEMBL402943,CCNC(=O)c1ccc(C)c(NC(=O)c2sc(NCC)nc2C)c1,330.0,6.48
CHEMBL1916346,[O-][n+]1ccc2c(-c3ccc(F)cc3F)ccnc2c1-c1ccccc1F,333.0,6.48
CHEMBL3394101,COC(Cn1c(S/C=C\C(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,335.0,6.47
CHEMBL5926166,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)n2)cc(C(=O)N[C@H](C)CN2CCOCC2)c1,335.0,6.47
CHEMBL184347,COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2Br)cc1OC,340.0,6.47
CHEMBL1773505,C[S+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCOCC3)c2)[nH]1,340.0,6.47
CHEMBL3905700,Cc1cc2cc(Nc3nccc(Oc4ccc(NC(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(OCCN6CCOCC6)cc5)c5ccccc45)n3)ccc2[nH]1,335.0,6.47
CHEMBL4798527,Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,342.0,6.47
CHEMBL157529,Fc1ccc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,340.0,6.47
CHEMBL193264,O=C(Nc1ccc2ccn(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,340.0,6.47
CHEMBL423517,O=C1NCc2nc(NCc3ccc(F)cc3F)ccc2N1c1c(Cl)cccc1Cl,340.0,6.47
CHEMBL3218966,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccccc3)c2)n1C,337.0,6.47
CHEMBL380755,Nc1c(C(=O)c2cccc(-c3ccc[n+]([O-])c3)c2)cnn1-c1ccc(F)cc1F,340.0,6.47
CHEMBL5832017,COc1cc(F)cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(P(C)(C)=O)c4OC)c4ccccc34)ccn2)c1,344.0,6.46
CHEMBL570573,CNc1cc(-c2cccnc2Nc2c(C)ccc3c(Nc4ccc5sc(C)nc5c4)nccc23)ncn1,350.0,6.46
CHEMBL129659,O=C1NCc2nc(Sc3cc(Cl)ccc3Cl)ccc2N1c1c(Cl)cccc1Cl,350.0,6.46
CHEMBL3120985,Cn1c(-c2cn(CCP(=O)([O-])[O-])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1.[Na+].[Na+],345.0,6.46
CHEMBL18200,Cc1cccc(-c2nc(N(C(N)=O)c3c(F)cccc3F)c3ncn(C)c3n2)c1,350.0,6.46
CHEMBL2182098,Cc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCc3ccccc3C4=O)c2)c1,350.0,6.46
CHEMBL3577642,COc1ccc(NC(=O)COc2ccc(/C=C3\N=C(c4ccccc4)N(c4ccc(OC)cc4)C3=O)cc2)cc1,345.0,6.46
CHEMBL481347,NC(=O)c1cccc(Cn2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)c1,344.0,6.46
CHEMBL1093218,C[C@H](Nc1cc(N(Cc2ccc(F)cc2)C(=O)c2ccc3ccccc3c2)ccn1)c1ccccc1,345.0,6.46
CHEMBL3577639,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)N=C2c2ccccc2)cc1,345.0,6.46
CHEMBL2179129,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]c(Cc4ccccc4)cc23)cc1,345.0,6.46
CHEMBL401957,O=c1ccc2c(-c3ccccn3)cccc2n1-c1c(Cl)cccc1Cl,350.0,6.46
CHEMBL2031240,Cc1ccc(C(=O)Nc2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,347.0,6.46
CHEMBL1090587,COCCN(C(=O)c1ccc2c(c1)CCO2)c1ccnc(N[C@@H](C)c2ccccc2)n1,345.0,6.46
CHEMBL411093,O=c1on(C(=S)Nc2ccc(F)cc2)c(-c2ccncc2)c1-c1ccc(F)cc1,350.0,6.46
CHEMBL222268,COC(=O)c1ccc(C)c(Nc2nc(N[C@H]3CCNC3)nc(N(C)CC(C)(C)C)n2)c1,346.0,6.46
CHEMBL191598,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(COc3cccnc3)c2)[nH]n1,350.0,6.46
CHEMBL114430,O=c1ncn2nc(Sc3cccc(Cl)c3)ccc2c1-c1c(Cl)cccc1Cl,350.0,6.46
CHEMBL493870,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(Cc3ccccc3)c3ccccc3)c2)[nH]1,348.0,6.46
CHEMBL5977979,Cc1ccc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(C)cc4)c4ccccc34)n2)cc1,356.0,6.45
CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,353.0,6.45
CHEMBL3394123,O=C(O)/C=C\Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1CC1CC1,354.0,6.45
CHEMBL481951,COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(N[C@H](C)C2CCCCC2)c1,359.0,6.45
CHEMBL5805922,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)c3)c3ccccc23)n(-c2cccc(CP(C)(C)=O)c2)n1,357.0,6.45
CHEMBL3394118,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(Sc3cccc(I)n3)n2C2CCCCC2)ccn1,356.0,6.45
CHEMBL3577636,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4)cc3)N=C2c2ccccc2)cc1,354.0,6.45
CHEMBL2152959,CC1(C)OC[C@@H](COc2ccc3c(c2)CCc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1,360.0,6.44
CHEMBL5817108,COc1c(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)c3)c3ccccc23)cc(C(C)(C)C)cc1OCP(C)(C)=O,360.0,6.44
CHEMBL4459087,CC(C)C[C@H](NC(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1)C(N)=O,360.0,6.44
CHEMBL4526143,O=C(NCc1ccncc1)c1cc(C(=O)c2ccccc2F)c[nH]1,360.0,6.44
CHEMBL86754,Oc1c(I)cc(I)c2cccnc12,364.0,6.44
CHEMBL1091228,O=C(c1ccc2c(c1)CCO2)N(CC1CCNCC1)c1ccnc(NC2CCC(O)CC2)n1,360.0,6.44
CHEMBL441119,CC[C@@H](C)Nc1nccc(-c2nn3c(c2-c2ccc(F)cc2)OCC3)n1,360.0,6.44
CHEMBL117211,O=c1ncn2nc(Sc3ccccc3O)ccc2c1-c1c(Cl)cccc1Cl,360.0,6.44
CHEMBL5831736,COc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(OCP(C)(C)=O)c4OC)c4ccccc34)n2)cc(OC)c1,368.0,6.43
CHEMBL4080980,CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(C(=O)NC(C)C)ccc3F)cc1CC2,374.4,6.43
CHEMBL4436353,CNC(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1,370.0,6.43
CHEMBL521692,CCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Cl)c2)[nH]1,372.0,6.43
CHEMBL506247,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,375.0,6.43
CHEMBL271271,COc1cccc(CNC(=O)c2ccc(-c3cc(-c4nnc(C)o4)ccc3C)cc2)c1,370.0,6.43
CHEMBL3921959,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)OCO5)n3)c3ccccc23)cc1,369.0,6.43
CHEMBL604053,CC(=O)OCC(=O)N1CCC(c2nnc3ccc(Sc4ccc(F)cc4F)cn23)CC1.Cl,367.0,6.43
CHEMBL584064,OCCc1cc(Cl)n2c(-c3ccncc3)c(-c3ccc(F)cc3)nc2c1,370.0,6.43
CHEMBL291413,O=C(Nc1cc(C2CCC2)no1)Nc1cccc(Cl)c1Cl,370.0,6.43
CHEMBL5778120,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OC)cc4OC)c4ccccc34)n2)cc(C(=O)NCCOCCOCCOC)c1,370.0,6.43
CHEMBL368397,Cn1c(=O)n(C)c2cc(-c3[nH]c(-c4cccs4)nc3-c3ccccc3F)ccc21,370.0,6.43
CHEMBL3746157,NC(=O)c1nc(-c2ccns2)c2ccccn12,370.0,6.43
CHEMBL1269011,CC1(C)C(=O)NN(Cc2cccc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc4ccccc34)c2)C1=O,384.0,6.42
CHEMBL435669,Cn1c(=O)n(C)c2cc(-c3[nH]c(-c4cccs4)nc3-c3cccc(Cl)c3)ccc21,380.0,6.42
CHEMBL3964270,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cccc5cc[nH]c45)n3)c3ccccc23)cc1,376.0,6.42
CHEMBL3120961,Fc1ccc(-c2nc(-c3c[nH]nn3)oc2-c2ccncc2)cc1,380.0,6.42
CHEMBL3260903,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(CN4CCOCC4)c3)nc2-c2ccc3ncnn3c2)n1,384.0,6.42
CHEMBL4859957,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)c(C)nc32)cs1,380.0,6.42
CHEMBL2152780,COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3OC)cc1CC2,380.0,6.42
CHEMBL111364,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)c3ccccc3)c2)[nH]1,380.0,6.42
CHEMBL4077106,O=C(Nc1cc(Nc2ccc3c(c2)OCc2ccc(C(=O)NC(CO)CO)cc2C3=O)c(F)cc1F)c1ccsc1,382.4,6.42
CHEMBL1080220,Cc1cc(OCc2ccc(F)cc2)c(Br)c(=O)n1-c1cccnc1,380.0,6.42
CHEMBL5092416,CCCCCCCCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,390.0,6.41
CHEMBL19057,COC(=O)c1c(NC(=O)Nc2cccc(Cl)c2Cl)cc(C(C)(C)C)n1C,387.0,6.41
CHEMBL170535,Cn1c(=O)n(C)c2cc(-c3[nH]c(-c4cccs4)nc3-c3cccc(F)c3)ccc21,390.0,6.41
CHEMBL4648747,CCCN(C)c1cc(-c2ccncc2)c(-c2ccccc2)nn1,390.0,6.41
CHEMBL1209566,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CCC(=O)O)c2)n1,393.0,6.41
CHEMBL3260900,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(N(C)C)c3)nc2-c2ccc3ncnn3c2)n1,393.0,6.41
CHEMBL1081674,Cc1cc(OCc2ccc(F)cc2)c(Br)c(=O)n1-c1ccncc1,390.0,6.41
CHEMBL5074675,CN(CCc1ccccc1)C(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,390.0,6.41
CHEMBL6053127,COc1c(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)c3)c3ccccc23)cc(C(C)(C)C)cc1C(=O)NCCN1CCOCC1,392.0,6.41
CHEMBL3393304,CCCc1c(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cnn1-c1ccc(Cl)cc1,390.0,6.41
CHEMBL383356,Oc1onc(-c2ccncc2)c1-c1ccc(F)cc1,390.0,6.41
CHEMBL516468,OCC(O)CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1,392.0,6.41
CHEMBL1208832,COc1c(NC(=O)C(O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,390.0,6.41
CHEMBL97451,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCS(=O)(=O)CC2)n1,390.0,6.41
CHEMBL198470,CC(C)(CO)c1ccc(CNC(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)cc1O,400.0,6.4
CHEMBL2152782,COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3C(F)(F)F)cc1CC2,400.0,6.4
CHEMBL18852,COC(=O)c1c(NC(=O)Nc2ccc(C)cc2)cc(C(C)(C)C)n1C,400.0,6.4
CHEMBL3634704,Cc1ccc(F)c(-c2[nH]c(CNc3ccccc3)nc2-c2ccc3ncnn3c2)n1,399.0,6.4
CHEMBL1271661,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C1CC1,400.0,6.4
CHEMBL4873406,CC(C)Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,400.0,6.4
CHEMBL4877505,CCCNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,400.0,6.4
CHEMBL3120975,Cn1c(-c2cn(C[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]3O)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,400.0,6.4
CHEMBL4875220,O=C(O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ncn2)c1,400.0,6.4
CHEMBL4847784,O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,400.0,6.4
