"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5956134";"";"None";"520.63";"2";"5.07";"BDBM444628";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C(C)(C)C";"IC50";"'='";"18.0";"nM";"7.75";"";"1028678";"UO_0000065";"14.88";"0.28";"2.67";"7.92";"1";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"18.0"
"CHEMBL5814867";"";"None";"506.56";"1";"3.90";"BDBM444479";"CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1";"IC50";"'='";"29.6";"nM";"7.53";"";"1028264";"UO_0000065";"14.86";"0.28";"3.63";"7.46";"1";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"29.6"
"CHEMBL4212532";"";"None";"520.59";"1";"4.25";"BDBM50458034";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C(C)C";"IC50";"'='";"33.7";"nM";"7.47";"";"1028267";"UO_0000065";"14.35";"0.27";"3.22";"8.12";"1";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"33.7"
"CHEMBL5952864";"";"None";"521.58";"1";"3.64";"BDBM493939";"Cc1nc2c(F)cc(-c3nc(Nc4ncc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C(C)C";"IC50";"'='";"1090.0";"nM";"5.96";"";"1028288";"UO_0000065";"11.43";"0.21";"2.32";"5.68";"0";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"1090.0"
"CHEMBL1080569";"";"None";"429.47";"0";"4.75";"1";"N[C@H](CNc1nnc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"17.00";"0.33";"2.55";"9.52";"0";"CHEMBL1825377";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821694";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"0.05"
"CHEMBL3648113";"";"None";"458.38";"0";"3.26";"BDBM2522";"CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@@H](C)O)n2)cc1OC";"IC50";"'='";"4.0";"nM";"8.40";"";"6382";"UO_0000065";"18.32";"0.42";"5.14";"7.72";"0";"CHEMBL3705313";"Kinase Assay: Kinase assay using either CDK1, CDK2 or VEGFR-2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638817";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"4.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"1; SCH727965; MK-7965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"2.81";"nM";"8.55";"";"";"UO_0000065";"21.57";"0.40";"6.27";"9.23";"0";"CHEMBL5504168";"Inhibition of CDK2 (unknown origin) using ULight 4EBP1 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500401";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"2.81"
"CHEMBL5556362";"";"None";"480.62";"0";"3.36";"C12";"CC(=O)Nc1ccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)c(N(C)C)c1";"IC50";"'='";"5849.0";"nM";"5.23";"";"";"UO_0000065";"10.89";"0.20";"1.87";"5.24";"0";"CHEMBL5504168";"Inhibition of CDK2 (unknown origin) using ULight 4EBP1 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500401";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"5849.0"
"CHEMBL5555057";"";"None";"422.54";"0";"2.98";"C18";"CC(=O)Nc1ccc(CNc2nc(NC3CCCNC3)nc3c(C(C)C)cnn23)cc1";"IC50";"'='";"214.4";"nM";"6.67";"";"";"UO_0000065";"15.78";"0.29";"3.69";"6.16";"0";"CHEMBL5504168";"Inhibition of CDK2 (unknown origin) using ULight 4EBP1 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500401";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"214.4"
"CHEMBL5518081";"";"None";"395.47";"0";"2.63";"C21";"CC(=O)Nc1ccc(CNc2nc(NC3COC3)nc3c(C(C)C)cnn23)cc1";"IC50";"'='";"436.8";"nM";"6.36";"";"";"UO_0000065";"16.08";"0.30";"3.73";"6.03";"0";"CHEMBL5504168";"Inhibition of CDK2 (unknown origin) using ULight 4EBP1 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500401";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"436.8"
"CHEMBL5542924";"";"None";"425.54";"0";"3.39";"C37";"CCC(=O)Nc1ccc(CNc2nc(N[C@H](CC)CO)nc3c(C(C)C)cnn23)cc1";"IC50";"'='";"101.6";"nM";"6.99";"";"";"UO_0000065";"16.43";"0.31";"3.60";"6.00";"0";"CHEMBL5504168";"Inhibition of CDK2 (unknown origin) using ULight 4EBP1 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500401";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"101.6"
"CHEMBL5537078";"";"None";"493.61";"0";"3.82";"C40";"CC(C)c1cnn2c(NCc3ccc(NC(=O)C4CCOCC4)cc3)nc(NC3CCOCC3)nc12";"IC50";"'='";"156.4";"nM";"6.81";"";"";"UO_0000065";"13.79";"0.26";"2.99";"5.93";"0";"CHEMBL5504168";"Inhibition of CDK2 (unknown origin) using ULight 4EBP1 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500401";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"156.4"
"CHEMBL5558477";"";"None";"455.54";"0";"3.48";"C44";"CC[C@@H](CO)Nc1nc(NCc2ccc(NC(=O)C3(F)CC3)cc2)n2ncc(C(C)C)c2n1";"IC50";"'='";"175.7";"nM";"6.75";"";"";"UO_0000065";"14.83";"0.28";"3.28";"5.80";"0";"CHEMBL5504168";"Inhibition of CDK2 (unknown origin) using ULight 4EBP1 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500401";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"175.7"
"CHEMBL5559108";"";"None";"455.54";"0";"3.48";"C47";"CC[C@H](CO)Nc1nc(NCc2ccc(NC(=O)C3(F)CC3)cc2)n2ncc(C(C)C)c2n1";"IC50";"'='";"571.5";"nM";"6.24";"";"";"UO_0000065";"13.70";"0.26";"2.76";"5.36";"0";"CHEMBL5504168";"Inhibition of CDK2 (unknown origin) using ULight 4EBP1 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500401";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"571.5"
"CHEMBL5888813";"";"None";"535.72";"None";"None";"BDBM444570";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)C";"IC50";"'='";"62.4";"nM";"7.21";"";"1028504";"UO_0000065";"13.45";"None";"None";"None";"1";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"62.4"
